Annotation Symbol,Brain_female,Brain_male,Carcass_female,Carcass_male,Eye_female,Eye_male,MTube_fem,MTube_male,SGland_female,SGland_male
CG18063,2.2,2.5,0.0,1.6,0.2,0.2,0.1,0.9,0.0,0.5
CG2044,0.1,0.1,0.4,0.0,0.0,0.0,1.2,0.2,0.1,0.0
CG30325,1.1,1.4,0.0,0.1,0.1,0.2,0.0,0.2,0.0,0.1
CG31941,0.0,0.2,0.0,6.6,0.2,0.4,0.0,0.3,0.2,0.3
CG3238,0.6,0.5,1.9,0.6,1.0,0.8,1.1,0.7,3.4,1.2
CG43162,11.0,13.0,6.7,7.9,16.0,21.0,12.0,11.0,15.0,16.0
CG7567,0.1,0.0,2.4,1.2,0.5,0.4,0.0,0.0,0.0,1.6
CG10523,5.7,5.4,5.6,5.1,4.4,5.1,3.7,4.6,3.3,3.7
CG9616,0.5,0.4,21.0,24.0,4.5,3.5,0.4,0.6,0.3,0.8
CG31718,0.0,0.1,0.2,0.6,0.1,0.4,0.0,0.0,0.0,0.1
CG3823,0.9,0.3,3.4,3.1,24.0,13.0,0.4,0.0,1.7,4.1
CG3299,2.0,1.8,5.9,5.0,19.0,21.0,5.9,5.3,5.4,7.6
CG2727,1.7,1.2,59.0,85.0,61.0,77.0,12.0,14.0,11.0,24.0
CG12111,0.0,0.1,0.1,1.0,0.4,0.5,0.2,1.3,0.1,0.3
CG7604,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0
CG6984,1.8,1.5,7.6,8.1,5.0,4.7,12.0,14.0,3.2,3.7
CG31493,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.1,0.0,0.1
CG42338,20.0,21.0,1.0,1.5,5.4,8.1,0.4,0.5,0.3,0.6
CG33821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG13501,0.0,0.0,0.1,0.6,0.0,0.0,0.1,0.8,0.0,0.1
CG4930,9.0,8.1,20.0,19.0,17.0,15.0,27.0,23.0,19.0,27.0
CG13060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG5150,0.0,0.0,1.6,1.5,0.1,0.1,0.0,0.9,4.1,0.7
CG13615,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG1915,0.4,0.6,38.0,37.0,5.0,7.1,11.0,9.6,4.5,13.0
CG10436,0.2,0.2,0.3,0.1,9.0,13.0,0.2,0.4,0.0,2.0
CG1558,0.9,1.3,1.4,1.7,1.7,2.4,0.8,1.2,1.4,1.1
CG42542,23.0,21.0,29.0,30.0,47.0,50.0,96.0,78.0,52.0,56.0
CG31632,0.3,0.3,0.2,0.3,0.6,0.8,0.0,0.0,0.0,0.1
CG32834,0.0,0.0,21.0,0.1,0.0,0.2,1.0,0.0,0.0,0.6
CG33846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG6936,1.4,1.2,5.7,5.8,5.3,5.4,12.0,13.0,3.2,2.2
CG3264,0.0,0.0,0.3,0.2,0.0,0.0,39.0,19.0,0.0,0.1
CG17556,9.2,10.0,12.0,18.0,11.0,10.0,11.0,10.0,6.5,7.9
CG31062,12.0,14.0,0.7,1.0,1.8,2.3,0.0,0.0,0.2,0.4
CG5649,4.5,4.9,4.9,5.0,5.5,5.5,2.8,3.1,5.3,5.3
CG5841,9.3,9.4,6.4,9.7,9.1,12.0,6.6,6.9,9.1,13.0
CG33956,9.3,9.1,36.0,35.0,13.0,13.0,26.0,19.0,9.7,22.0
CG11066,3.6,4.2,2.2,1.9,20.0,29.0,0.0,0.1,0.5,0.8
CG32320,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.0,0.0
CG17726,2.6,3.0,6.4,8.1,3.2,3.0,4.1,3.0,3.4,3.7
CG9779,28.0,29.0,32.0,34.0,38.0,41.0,42.0,35.0,23.0,32.0
CG18316,7.1,5.9,7.9,6.3,8.6,6.9,8.9,7.9,5.8,5.9
CG42534,0.1,0.1,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.1
CG2608,10.0,9.7,11.0,10.0,16.0,18.0,7.3,6.4,6.9,7.9
CG9168,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
CG45799,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
CG4795,0.2,0.1,0.0,0.0,58.0,75.0,0.0,0.0,0.2,0.5
CG32109,13.0,12.0,7.1,9.1,12.0,12.0,7.9,8.0,6.6,7.7
CG2712,1.8,1.8,1.2,0.9,1.4,1.5,0.8,0.8,1.7,1.1
CG13463,0.1,0.1,0.3,0.4,0.0,0.0,0.0,0.3,8.0,5.3
CG33903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG44227,0.0,0.0,0.0,1.7,0.0,0.1,0.0,1.6,0.0,0.3
CG14810,0.0,0.0,0.2,0.9,0.0,0.1,0.0,0.4,0.0,0.1
CG8773,0.0,0.0,1.9,2.8,0.0,0.0,21.0,21.0,1.1,0.7
CG2851,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG30222,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.5,0.0,0.2
CG7352,0.9,1.0,0.2,0.4,0.2,0.3,0.1,0.2,0.2,0.3
CG7288,3.3,3.4,3.9,2.2,3.6,3.6,2.6,2.6,3.9,2.2
CG17190,0.9,0.9,8.0,10.0,0.6,1.1,8.0,6.4,1.5,3.8
CG34436,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0
CG12212,0.1,0.1,6.2,5.5,5.3,7.4,1.1,1.1,2.2,1.8
CG5267,9.2,9.6,0.6,2.0,3.2,5.6,0.2,0.4,0.6,0.7
CG17687,0.0,0.0,0.1,0.3,0.1,0.1,0.0,0.3,0.0,0.1
CG13897,1.6,1.6,2.2,2.1,3.3,3.2,3.9,3.5,2.1,2.9
CG16888,2.5,2.7,0.2,0.7,1.0,1.5,0.3,0.8,0.6,1.1
CG14675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.3
CG13410,9.8,9.5,17.0,16.0,13.0,11.0,39.0,31.0,12.0,14.0
CG1059,32.0,31.0,109.0,71.0,98.0,73.0,91.0,66.0,53.0,63.0
CG12487,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
CG4118,0.5,0.6,2.0,0.4,0.6,0.8,0.9,0.6,4.2,0.6
CG34114,22.0,24.0,0.5,0.8,2.8,3.3,0.0,0.1,0.1,0.4
CG30364,0.6,0.8,0.0,0.4,0.3,0.5,0.1,0.4,0.0,0.0
CG5445,12.0,12.0,12.0,11.0,11.0,11.0,15.0,14.0,7.4,8.2
CG14722,8.4,8.4,12.0,9.6,9.7,9.0,9.7,8.0,9.1,10.0
CG3315,0.2,0.3,0.1,6.3,0.2,0.2,0.0,3.9,0.0,1.3
CG1138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.1
CG5391,0.0,0.0,0.2,0.3,0.1,0.0,0.0,0.1,0.1,0.0
CG4201,1.5,1.4,8.0,8.3,5.5,5.2,8.1,8.3,6.2,7.3
CG18004,5.7,6.1,4.6,3.9,4.7,4.0,4.5,3.4,4.3,4.4
CG15179,0.0,0.0,0.0,1.1,0.0,0.1,0.0,1.0,0.0,0.1
CG9310,3.4,2.8,34.0,37.0,15.0,15.0,22.0,22.0,9.1,13.0
CG1668,6.4,5.0,22.0,33.0,363.0,540.0,0.7,0.3,4.4,18.0
CG12860,0.1,0.1,0.0,11.0,0.0,0.5,0.2,9.3,0.0,2.2
CG9541,0.9,1.1,0.2,0.2,0.3,0.3,0.0,0.0,0.5,0.2
CG33680,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG40196,115.0,115.0,51.0,84.0,83.0,93.0,71.0,71.0,59.0,71.0
CG12942,3.4,3.5,2.6,1.3,2.1,2.3,2.4,1.7,4.0,1.6
CG17829,4.6,4.4,3.6,2.5,3.1,3.0,2.8,2.8,3.9,2.6
CG43338,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
CG3319,4.3,3.8,4.6,3.0,6.0,4.9,3.6,3.3,6.7,4.6
CG8334,15.0,16.0,8.1,7.4,13.0,16.0,11.0,11.0,8.6,10.0
CG6875,0.1,0.2,2.2,0.4,0.2,0.1,0.6,0.3,5.6,0.4
CG13640,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.1,0.0
CG1488,0.6,0.4,4.4,10.0,30.0,34.0,0.2,0.4,0.5,1.9
CG18801,2.2,2.4,2.4,1.7,1.6,1.7,3.5,3.8,2.2,1.7
CG5264,0.3,0.2,0.3,0.1,0.4,0.1,0.2,0.2,0.4,0.1
CG6534,0.9,1.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0
CG14685,7.3,8.0,3.4,2.2,3.5,4.6,2.3,2.0,2.8,3.2
CG1517,15.0,16.0,0.6,0.8,3.1,3.4,0.0,0.0,0.2,0.4
CG10640,41.0,41.0,57.0,71.0,123.0,147.0,86.0,85.0,49.0,53.0
CG31528,4.3,4.1,0.1,1.5,0.2,0.3,0.1,0.7,0.0,0.4
CG10521,18.0,18.0,1.2,1.7,4.0,6.1,0.5,0.5,0.3,0.7
CG11997,1.2,1.3,0.2,0.3,1.8,2.2,0.2,0.3,0.3,0.3
CG17752,0.0,0.1,12.0,8.0,0.0,0.1,1264.0,1031.0,0.3,3.1
CG8664,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.3
CG17786,1.8,1.9,0.7,0.5,0.6,1.0,1.0,1.0,0.7,1.1
CG12773,5.0,5.2,8.3,7.0,7.8,7.2,22.0,17.0,9.9,11.0
CG2904,0.1,0.2,1.0,0.8,1.6,2.1,0.2,0.2,1.7,2.2
CG11276,200.0,179.0,953.0,470.0,928.0,478.0,751.0,532.0,554.0,605.0
CG14044,0.8,0.8,0.1,0.2,0.2,0.3,0.0,0.1,0.2,0.1
CG7083,19.0,19.0,28.0,33.0,23.0,20.0,17.0,18.0,17.0,32.0
CG14394,0.4,0.3,3.2,3.8,1.5,1.7,0.3,0.8,0.6,3.5
CG18104,1.5,0.8,31.0,23.0,4.1,0.7,0.7,0.4,1.0,1.1
CG43369,25.0,24.0,33.0,39.0,24.0,26.0,60.0,59.0,54.0,52.0
CG31244,0.6,0.7,0.2,2.0,0.3,0.4,0.3,2.2,0.2,0.9
CG43184,0.5,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
CG5889,46.0,56.0,15.0,36.0,23.0,35.0,24.0,49.0,13.0,29.0
CG13738,0.1,0.1,0.6,0.3,0.8,0.4,0.0,0.1,0.5,0.6
CG6300,0.0,0.0,0.3,0.5,0.0,0.0,27.0,64.0,0.0,0.0
CG6773,8.1,7.7,16.0,15.0,19.0,15.0,17.0,16.0,44.0,45.0
CG9474,17.0,19.0,11.0,11.0,12.0,13.0,16.0,14.0,9.5,12.0
CG1594,4.0,3.9,4.5,3.2,4.5,4.6,6.1,5.9,6.9,5.8
CG17911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG15532,3.4,4.1,1.8,1.6,2.3,3.3,2.6,3.3,3.6,3.9
CG18808,0.2,0.2,0.1,0.8,0.2,0.3,0.3,0.4,0.5,0.5
CG3697,2.6,2.6,1.8,1.0,1.6,1.6,1.4,1.3,2.1,1.2
CG6583,13.0,12.0,7.5,8.8,18.0,18.0,2.3,2.1,20.0,22.0
CG45049,15.0,17.0,12.0,14.0,14.0,19.0,5.8,6.4,9.9,12.0
CG15404,0.2,0.2,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0
CG4901,2.4,2.2,6.0,3.7,3.8,3.4,5.9,4.6,7.4,6.0
CG14000,1.7,1.6,0.4,0.7,0.7,0.7,0.4,0.6,0.2,0.5
CG32833,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.2
CG45676,2.0,2.2,2.5,2.1,1.0,0.6,0.0,0.0,0.3,0.4
CG45770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG10376,9.1,9.1,9.1,7.9,8.2,8.1,10.0,9.5,7.8,11.0
CG9317,0.9,0.7,0.3,0.2,25.0,35.0,0.2,0.4,0.8,0.6
CG14979,0.3,0.3,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0
CG34104,0.3,0.4,0.7,1.1,1.9,3.0,1.2,1.7,0.7,0.3
CG34214,1.5,1.4,0.7,0.6,0.8,1.1,0.8,1.0,0.6,0.5
CG13495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG11512,0.1,0.2,0.2,0.1,0.1,0.3,0.2,0.0,0.2,0.0
CG43741,14.0,15.0,5.7,3.9,6.0,6.5,5.3,6.0,3.4,3.7
CG1982,3.3,4.3,159.0,633.0,51.0,151.0,110.0,173.0,3.3,65.0
CG15422,0.0,0.0,1.1,2.2,0.1,0.0,1.4,2.5,0.6,2.1
CG8561,0.1,0.1,1.3,1.4,0.6,1.2,0.0,0.1,0.2,0.5
CG33666,0.3,0.4,0.0,2.6,0.1,0.2,0.3,1.7,0.0,0.3
CG2286,43.0,51.0,156.0,179.0,90.0,97.0,66.0,68.0,51.0,116.0
CG6323,60.0,65.0,18.0,18.0,58.0,90.0,4.2,4.2,11.0,9.0
CG41265,7.8,6.5,0.4,1.9,0.5,0.5,0.3,0.8,0.4,0.6
CG45769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG12237,16.0,16.0,13.0,11.0,24.0,23.0,20.0,14.0,14.0,10.0
CG17023,75.0,71.0,36.0,48.0,51.0,63.0,51.0,51.0,44.0,54.0
CG9437,4.5,4.6,3.5,4.7,5.7,5.4,3.1,3.2,5.6,5.8
CG17381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG4145,12.0,8.9,34.0,17.0,11.0,5.3,1.7,2.1,8.5,12.0
CG10341,2.5,2.5,9.1,5.5,6.7,4.8,7.8,6.5,8.3,9.5
CG4009,0.0,0.0,1.4,0.0,0.3,0.1,3.8,0.1,8.2,0.4
CG15517,0.1,0.1,0.1,0.0,0.8,1.8,0.1,0.2,0.0,0.3
CG15880,1.3,1.3,0.4,0.4,0.8,0.6,0.1,0.8,0.2,0.4
CG13215,0.0,0.0,0.6,0.4,0.0,0.1,0.4,0.0,0.0,0.0
CG12750,2.8,3.1,4.6,3.4,3.8,4.0,4.1,3.8,13.0,10.0
CG43083,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1
CG7829,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.1,1.3
CG31933,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.1
CG5595,6.0,5.9,2.6,2.4,4.8,4.6,2.4,2.4,3.2,2.7
CG9507,19.0,23.0,1.6,2.5,1.9,2.1,0.0,0.0,0.2,0.8
CG3124,0.0,0.1,0.0,14.0,0.0,0.5,0.2,9.9,0.0,3.0
CG10153,15.0,14.0,12.0,14.0,19.0,18.0,9.9,12.0,9.8,15.0
CG10837,90.0,93.0,126.0,163.0,131.0,149.0,126.0,123.0,171.0,197.0
CG34417,1.8,1.7,11.0,13.0,15.0,19.0,29.0,30.0,23.0,41.0
CG14098,1.6,2.0,1.1,4.2,1.4,2.0,1.1,3.0,1.1,2.0
CG12016,13.0,14.0,25.0,36.0,19.0,20.0,7.1,6.2,7.9,15.0
CG5139,0.0,0.0,0.0,1.5,0.0,0.1,0.0,2.0,0.0,0.4
CG42330,15.0,17.0,0.3,0.5,2.0,2.8,0.1,0.1,0.1,0.2
CG9389,1.5,1.7,0.2,3.2,0.6,0.8,0.4,2.2,0.0,0.7
CG17027,2.6,2.4,5.5,7.3,12.0,12.0,243.0,182.0,1.6,4.2
CG18294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG31439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
CG1806,0.3,0.4,3.2,3.7,7.1,8.5,1.0,0.6,7.8,17.0
CG17678,17.0,18.0,11.0,11.0,12.0,14.0,8.4,9.7,14.0,11.0
CG2038,14.0,14.0,16.0,15.0,28.0,29.0,11.0,11.0,9.9,14.0
CG4536,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.3
CG4852,5.2,5.4,4.4,3.9,3.7,3.4,7.7,7.8,7.2,8.0
CG1274,2.9,2.8,10.0,13.0,6.6,6.0,5.3,7.9,7.6,15.0
CG13220,21.0,22.0,46.0,60.0,37.0,35.0,43.0,43.0,21.0,35.0
CG7800,2.9,2.5,13.0,11.0,8.3,5.9,4.6,3.9,2.4,2.8
CG42398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG2939,1.6,1.4,0.2,0.3,3.6,5.6,0.0,0.0,0.0,0.1
CG14049,3.2,3.6,8.7,7.0,12.0,6.6,0.8,0.9,1.3,3.6
CG11186,59.0,64.0,0.6,0.9,26.0,38.0,0.0,0.0,0.4,0.7
CG34325,1.9,1.4,8.2,12.0,14.0,12.0,14.0,12.0,9.7,18.0
CG42685,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0
CG43781,8.9,7.6,15.0,11.0,27.0,26.0,4.5,2.9,22.0,22.0
CG18608,7.1,7.2,6.2,5.2,7.1,7.5,4.4,4.1,7.6,8.2
CG12716,0.5,0.6,0.3,0.0,0.0,0.0,0.4,0.0,0.2,0.0
CG6122,0.6,0.8,6.4,0.2,0.4,0.3,2.8,0.9,11.0,0.9
CG13203,0.9,0.8,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1
CG9961,0.2,0.3,0.2,1.2,0.0,0.2,0.1,0.7,0.1,0.4
CG7884,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG10236,2.8,1.6,7.8,4.6,4.4,2.1,3.0,3.7,3.5,3.9
CG1131,0.6,0.5,5.9,24.0,8.2,14.0,1.3,2.3,2.3,3.7
CG13196,0.1,0.1,0.4,0.4,1.0,1.8,0.3,0.5,12.0,15.0
CG8092,13.0,13.0,8.8,6.1,9.8,11.0,7.5,7.3,11.0,11.0
CG43450,0.0,0.0,0.0,0.3,0.0,0.1,0.0,1.7,0.0,0.1
CG31060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
CG9552,4.4,1.2,40.0,8.6,62.0,4.2,40.0,36.0,47.0,41.0
CG12702,0.1,0.1,0.5,0.3,0.2,0.3,0.2,0.1,1.5,0.3
CG41623,223.0,225.0,414.0,939.0,237.0,219.0,617.0,551.0,205.0,380.0
CG7794,0.2,0.2,0.1,1.6,0.1,0.1,0.1,1.4,0.1,0.6
CG12000,15.0,14.0,89.0,109.0,34.0,32.0,55.0,50.0,27.0,30.0
CG34244,0.2,0.2,0.4,0.6,0.1,0.3,0.5,0.3,0.2,0.0
CG45116,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,2.2,3.4
CG1391,13.0,14.0,3.1,2.3,11.0,12.0,5.2,3.8,4.8,4.0
CG10594,0.4,0.3,0.5,0.2,0.2,0.2,0.3,0.2,0.6,0.3
CG11864,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.0,0.2
CG13704,0.3,0.1,14.0,16.0,3.9,2.6,92.0,70.0,0.2,1.5
CG14709,2.5,2.1,7.7,7.7,7.6,9.9,54.0,54.0,1.4,3.1
CG6643,11.0,10.0,17.0,16.0,20.0,22.0,4.1,2.7,13.0,26.0
CG17594,175.0,127.0,0.9,1.2,45.0,45.0,0.1,0.1,1.4,3.9
CG13807,3.9,3.6,8.3,8.9,7.2,6.8,7.0,5.4,5.6,9.4
CG8498,31.0,28.0,45.0,52.0,55.0,39.0,80.0,77.0,35.0,45.0
CG6684,420.0,380.0,1404.0,820.0,1538.0,816.0,1912.0,1184.0,981.0,1136.0
CG5685,15.0,17.0,4.8,6.0,34.0,54.0,27.0,28.0,4.4,2.4
CG11375,5.6,6.0,5.6,3.5,6.0,6.2,5.0,4.5,8.4,6.6
CG7457,4.1,2.9,40.0,37.0,28.0,19.0,29.0,31.0,14.0,15.0
CG6470,0.4,0.4,0.1,1.0,0.0,0.1,0.0,0.8,0.1,0.2
CG42308,14.0,12.0,17.0,26.0,17.0,20.0,18.0,8.5,6.8,14.0
CG6605,15.0,17.0,11.0,10.0,14.0,18.0,22.0,22.0,21.0,20.0
CG9357,0.3,0.3,8.9,3.6,0.6,0.1,0.1,0.2,3.9,16.0
CG9416,0.5,0.6,6.8,14.0,4.7,11.0,7.1,4.0,0.8,3.3
CG5773,6.0,0.9,154.0,33.0,124.0,26.0,1.7,0.6,5.0,9.8
CG10007,30.0,30.0,47.0,64.0,91.0,107.0,82.0,87.0,22.0,32.0
CG10059,2.2,2.0,4.9,4.0,6.1,6.3,2.0,2.3,6.7,7.6
CG43072,1.2,1.1,0.5,1.4,1.5,2.0,1.8,2.9,3.2,3.9
CG9510,2.4,2.1,64.0,148.0,30.0,48.0,22.0,16.0,2.6,20.0
CG9060,4.0,3.9,7.7,5.1,7.9,6.1,5.2,4.3,6.8,6.5
CG10992,33.0,27.0,136.0,141.0,86.0,66.0,273.0,315.0,76.0,137.0
CG11693,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2
CG13029,0.1,0.1,0.1,1.2,4.3,8.5,0.1,0.4,0.3,0.4
CG1763,0.3,1.3,2.8,1.3,2.7,3.4,0.7,0.2,6.2,1.0
CG11421,0.4,0.5,0.0,0.1,21.0,25.0,0.2,0.0,0.2,3.4
CG5621,1.2,1.4,2.4,2.9,0.4,0.5,0.0,0.0,0.1,0.5
CG12154,3.8,3.8,0.1,0.1,8.8,7.8,0.0,0.0,0.0,0.1
CG6819,3.5,3.9,6.2,7.0,3.9,4.3,2.8,3.3,5.1,4.3
CG17764,0.0,0.0,0.0,0.5,0.0,0.2,0.1,0.3,0.1,0.2
CG7379,9.9,9.5,9.2,8.6,8.4,8.3,9.3,8.2,8.1,8.1
CG9377,86.0,90.0,7.5,13.0,3.4,3.5,0.0,0.0,1.0,3.8
CG12310,0.2,0.2,4.7,6.5,0.6,0.1,3.8,1.0,197.0,385.0
CG15145,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0
CG14591,22.0,24.0,3.0,4.8,56.0,64.0,0.0,0.3,0.8,1.5
CG17639,1.4,1.7,0.1,0.4,1.0,1.0,0.3,0.1,0.2,0.2
CG14400,1.6,0.8,25.0,25.0,24.0,14.0,0.2,0.4,0.9,2.6
CG10363,1.7,1.3,45.0,75.0,45.0,75.0,3.8,3.8,5.9,17.0
CG3342,3.8,3.8,3.8,2.6,4.3,3.9,6.1,4.6,3.8,4.6
CG14211,5.6,6.1,3.8,2.3,3.0,3.7,4.1,3.0,3.7,2.0
CG8669,137.0,137.0,270.0,353.0,561.0,644.0,297.0,303.0,325.0,502.0
CG6971,0.2,0.4,0.0,2.2,0.2,0.2,0.0,1.6,0.2,0.6
CG11956,14.0,11.0,3.4,2.2,6.0,6.9,0.3,0.0,2.4,1.2
CG11219,0.5,0.4,0.1,0.2,89.0,123.0,0.1,0.0,0.4,0.7
CG15634,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
CG6174,27.0,28.0,27.0,27.0,32.0,34.0,42.0,39.0,29.0,35.0
CG5204,0.5,0.6,0.1,0.6,0.2,0.2,0.1,0.3,0.1,0.2
CG44774,13.0,14.0,7.8,9.8,8.9,11.0,5.0,5.8,6.7,4.7
CG16901,34.0,36.0,59.0,47.0,44.0,40.0,78.0,78.0,82.0,67.0
CG32301,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.1
CG33228,5.8,5.8,10.0,9.3,5.5,4.1,11.0,9.7,5.9,5.6
CG6498,14.0,16.0,7.4,9.3,11.0,16.0,15.0,32.0,7.1,12.0
CG1673,5.0,2.5,107.0,64.0,25.0,12.0,54.0,57.0,3.9,5.6
CG2528,0.0,0.0,0.0,2.0,0.0,0.0,1.7,2.9,0.0,0.4
CG15534,0.0,0.0,0.1,0.9,0.0,0.0,0.1,1.7,0.2,0.6
CG5122,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.8,0.0,0.2
CG3534,3.9,3.8,22.0,45.0,17.0,19.0,35.0,44.0,8.0,14.0
CG6234,0.7,0.7,0.4,0.2,7.3,9.5,0.2,0.2,1.7,2.3
CG42466,0.0,0.1,0.2,12.0,0.5,0.2,0.0,1.8,0.0,0.6
CG7610,65.0,75.0,301.0,388.0,162.0,146.0,233.0,193.0,115.0,248.0
CG42346,13.0,12.0,0.4,0.6,2.1,2.4,0.0,0.0,0.2,0.3
CG15820,0.0,0.0,0.7,0.0,0.1,0.0,0.2,0.1,2.2,0.1
CG11943,1.6,2.1,3.3,1.7,2.7,3.2,1.9,2.0,4.6,2.7
CG6551,4.1,4.2,3.1,2.0,3.7,4.2,2.7,2.1,3.7,2.9
CG5488,0.3,0.3,0.4,0.5,2.7,2.7,0.0,0.0,0.0,0.1
CG4184,4.8,5.6,4.8,3.9,4.5,5.2,4.4,4.0,5.0,5.5
CG5381,2.0,1.7,37.0,42.0,7.2,8.3,48.0,55.0,9.2,15.0
CG32945,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.4,0.0,0.1
CG5185,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
CG17716,12.0,14.0,0.6,0.8,3.8,6.0,0.1,0.1,0.2,0.5
CG15773,1.7,1.8,1.3,0.9,2.2,2.4,1.0,1.1,1.2,1.3
CG3457,0.0,0.1,1.8,0.0,0.1,0.0,0.4,0.0,2.9,0.2
CG4547,0.0,0.1,0.2,0.3,0.1,0.2,0.1,0.5,0.3,0.2
CG7492,13.0,14.0,12.0,11.0,10.0,11.0,7.4,6.9,10.0,12.0
CG5993,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
CG17593,17.0,18.0,21.0,22.0,19.0,19.0,29.0,25.0,18.0,20.0
CG9461,11.0,12.0,6.8,5.5,6.4,7.5,6.8,7.3,8.7,9.0
CG13589,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG33492,0.4,0.3,0.2,0.1,2.2,2.0,0.0,0.0,0.3,0.2
CG12076,21.0,24.0,6.0,5.3,12.0,15.0,6.2,7.3,7.2,9.1
CG32704,0.0,0.0,1.3,0.7,0.3,0.2,0.1,0.1,0.1,0.0
CG4749,1.1,1.3,2.6,1.7,1.7,1.6,1.5,1.5,1.8,1.8
CG1675,7.0,6.6,9.0,9.9,7.0,6.5,8.4,11.0,8.6,8.2
CG33166,2.0,2.1,5.9,0.2,0.5,0.4,0.9,0.1,12.0,0.7
CG33643,2.2,1.6,0.1,0.2,1.1,1.3,0.4,0.0,1.3,1.0
CG3587,2.7,2.2,4.9,3.1,3.9,3.1,5.0,4.0,5.0,3.7
CG33722,5.4,6.2,10.0,10.0,7.6,7.8,11.0,12.0,8.6,9.3
CG6576,0.3,0.1,0.0,0.6,0.1,0.1,0.1,0.3,0.0,0.2
CG31780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG5142,0.2,0.1,1.2,0.8,1.7,0.8,6.6,2.7,0.2,0.3
CG12084,16.0,17.0,9.7,9.4,11.0,14.0,9.7,9.2,8.1,9.4
CG13076,0.1,0.1,0.5,0.8,3.1,4.5,0.3,0.3,1.8,2.8
CG44141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
